Name,Length,Name,Length,Name,Length,Name,Length,Name,Length,Name,Length
NASA_BACSU,401,MIAA_CHLTR,314,PPX_ECOLI,513,Q6MT60_MYCMS,914,O05856_MYCTU,231,Q7VAK5_PROMA,91
NFI_BACSU,238,MURD_CHLTR,416,PPNP_ECOLI,94,Q6MUA8_MYCMS,258,O86371_MYCTU,120,Q7VBK0_PROMA,1256
NNRD_BACSU,276,MURA_CHLTR,444,PROW_ECOLI,354,Q6MSH6_MYCMS,679,O53486_MYCTU,265,Q7V9L0_PROMA,185
NICK_BACSU,352,ISPE_CHLTR,288,PSS_ECOLI,451,Q6MSY2_MYCMS,862,I6Y187_MYCTU,224,Q7V9Z7_PROMA,304
NTDR_BACSU,329,KGUA_CHLTR,205,PTFX2_ECOLI,833,Q6MSG6_MYCMS,470,O53338_MYCTU,153,Q7VDP2_PROMA,143
P5CR1_BACSU,297,KTHY_CHLTR,203,PTSN_ECOLI,163,Q6MSS6_MYCMS,120,Q79FW3_MYCTU,61,Q7VDJ1_PROMA,204
OPPD_BACSU,358,MALQ_CHLTR,527,PTSO_ECOLI,90,Q6MTS8_MYCMS,89,O33177_MYCTU,446,G3XCS3_PROMA,270
PANB_BACSU,277,MNMG_CHLTR,610,QPTR_ECOLI,221,Q6MTM3_MYCMS,256,O07191_MYCTU,405,Q7VAC1_PROMA,501
PARE_BACSU,655,AAXC_CHLTR,483,PYRD_ECOLI,336,Q6MTQ6_MYCMS,289,P96257_MYCTU,328,Q7VBK4_PROMA,227
PEPF_BACSU,670,ALF1_CHLTR,348,RCSB_ECOLI,216,Q6MU44_MYCMS,549,O53164_MYCTU,542,Q7VD44_PROMA,421
PKSN_BACSU,5488,MDH_CHLTR,326,RCSF_ECOLI,134,Q6MTF3_MYCMS,411,I6X6H8_MYCTU,409,Q7VEL1_PROMA,385
RBSC_BACSU,322,MUTL_CHLTR,576,RHTB_ECOLI,206,Q6MT76_MYCMS,269,L7N666_MYCTU,95,Q7VDR9_PROMA,201
53DR_BACSU,172,LPXB_CHLTR,607,RHMD_ECOLI,401,Q6MTY3_MYCMS,639,P95205_MYCTU,122,Q7V9T5_PROMA,184
ACDA_BACSU,379,PARB_CHLTR,281,RL30_ECOLI,59,Q6MU93_MYCMS,92,P71976_MYCTU,272,Q7VDL3_PROMA,271
AK3_BACSU,454,KDSB_CHLTR,254,MARC_ECOLI,221,Q6MSX8_MYCMS,138,P71913_MYCTU,304,Q7VC81_PROMA,299
ALDH4_BACSU,495,MNME_CHLTR,444,NTRB_ECOLI,349,Q6MSL6_MYCMS,182,O05450_MYCTU,1396,Q7VA41_PROMA,434
KHTS_BACSU,112,NQRA_CHLTR,465,NUDE_ECOLI,186,Q6MRZ8_MYCMS,395,O33183_MYCTU,330,Q7VEJ8_PROMA,166
LEPS_BACSU,184,MURJ_CHLTR,536,PGM_ECOLI,546,Q6MSI0_MYCMS,396,O07242_MYCTU,294,Q7VAH8_PROMA,59
MDXE_BACSU,417,RBFA_CHLTR,123,PHOH_ECOLI,354,Q6MTG5_MYCMS,218,P71552_MYCTU,459,Q7VC17_PROMA,101
MANA1_BACSU,315,RL13_CHLTR,150,PTHA_ECOLI,123,Q6MS37_MYCMS,319,O06796_MYCTU,127,Q7VCB7_PROMA,310
MOAE_BACSU,157,OBG_CHLTR,335,PUUA_ECOLI,472,Q6MSG3_MYCMS,479,O50427_MYCTU,146,Q7VBC3_PROMA,55
MSRB_BACSU,143,RL10_CHLTR,172,PUR8_ECOLI,456,Q6MS33_MYCMS,312,Q50699_MYCTU,417,Q7VC71_PROMA,542
MURF_BACSU,457,RUVA_CHLTR,200,PSTB_ECOLI,257,Q6MST7_MYCMS,274,P95224_MYCTU,463,Q7VC87_PROMA,357
NADK1_BACSU,266,SODM_CHLTR,206,PYRI_ECOLI,153,Q6MTT5_MYCMS,257,I6Y551_MYCTU,502,Q7VDJ7_PROMA,60
ODO2_BACSU,417,PTHP_CHLTR,109,RELA_ECOLI,744,ACPS_MYCMS,110,O07787_MYCTU,481,Q7VB75_PROMA,133
PURNU_BACSU,278,RS17_CHLTR,83,RCNA_ECOLI,274,Q6MUL9_MYCMS,855,Q6MWX5_MYCTU,731,Q7VBE3_PROMA,533
RIBT_BACSU,124,NDK_CHLTR,141,RCLR_ECOLI,284,Q6MS59_MYCMS,529,O06537_MYCTU,122,Q7VBY6_PROMA,217
RL18_BACSU,120,PMPA_CHLTR,975,RCLA_ECOLI,441,Q6MT49_MYCMS,104,O53577_MYCTU,593,Q7VAW1_PROMA,434
KIND_BACSU,506,RL11_CHLTR,141,RECQ_ECOLI,609,Q6MTD1_MYCMS,84,O53390_MYCTU,449,Q7VAP3_PROMA,212
KHSE_BACSU,309,RNZ_CHLTR,304,RL11_ECOLI,142,Q6MSI3_MYCMS,88,I6YF11_MYCTU,287,Q7V9G6_PROMA,467
LEPW_BACSU,190,RS16_CHLTR,116,NOHD_ECOLI,181,Q6MS84_MYCMS,165,L7N685_MYCTU,137,Q7VDK0_PROMA,413
LIPO_BACSU,502,RS15_CHLTR,89,NHOA_ECOLI,281,Q6MUA7_MYCMS,557,I6Y3U6_MYCTU,247,Q7VBS9_PROMA,343
MCAT_BACSU,273,PKN1_CHLTR,614,NRFB_ECOLI,188,Q6MT39_MYCMS,238,P95187_MYCTU,468,Q7VBQ9_PROMA,520
MALA_BACSU,294,RL16_CHLTR,138,OPPD_ECOLI,337,Q6MU98_MYCMS,297,O53931_MYCTU,187,Q7VDU9_PROMA,208
MRAZ_BACSU,143,RL1_CHLTR,232,OPGB_ECOLI,763,Q6MSY4_MYCMS,147,Q6MWZ8_MYCTU,90,Q7V9S3_PROMA,390
MOAD_BACSU,77,RL24_CHLTR,111,PA1_ECOLI,289,Q6MU43_MYCMS,227,I6X7J6_MYCTU,343,Q7VBH9_PROMA,548
NATK_BACSU,318,RL32_CHLTR,59,PAAJ_ECOLI,401,Q6MT65_MYCMS,45,P96912_MYCTU,315,Q7VBV1_PROMA,155
O16G1_BACSU,561,RNR_CHLTR,694,PANF_ECOLI,483,Q6MTV0_MYCMS,240,I6YA03_MYCTU,276,Q7VD74_PROMA,141
PBPH_BACSU,704,PMPI_CHLTR,878,PEAD_ECOLI,78,Q6MSC8_MYCMS,435,O50466_MYCTU,1139,Q7VDV1_PROMA,182
PPSB_BACSU,2560,RL27_CHLTR,83,PNP_ECOLI,711,Q6MTE8_MYCMS,75,O07739_MYCTU,72,Q7VAY6_PROMA,229
PURR_BACSU,285,RMUC_CHLTR,427,PRPB_ECOLI,296,Q6MU13_MYCMS,470,P71601_MYCTU,70,Q7VDQ3_PROMA,206
LEUC_BACSU,472,RNH3_CHLTR,300,PROV_ECOLI,400,Q6MSR2_MYCMS,159,O53351_MYCTU,163,Q7VCQ8_PROMA,382
LEU1_BACSU,518,MUTS_CHLTR,820,PUR1_ECOLI,505,Q6MTX9_MYCMS,329,Q6MX36_MYCTU,109,Q7VAP2_PROMA,390
MCPC_BACSU,655,RL9_CHLTR,167,PYRC_ECOLI,348,Q6MSW6_MYCMS,36,I6YC44_MYCTU,237,Q7VBV7_PROMA,119
MENB_BACSU,271,RPOA_CHLTR,377,RBBA_ECOLI,911,Q6MUB2_MYCMS,163,P71787_MYCTU,599,Q7V9P8_PROMA,167
NFRA1_BACSU,249,PHSG_CHLTR,814,RHO_ECOLI,419,Q6MT61_MYCMS,402,O53432_MYCTU,673,Q7VB34_PROMA,228
NUCB_BACSU,136,RISB_CHLTR,157,RL33_ECOLI,55,Q6MTL2_MYCMS,38,O53445_MYCTU,293,Q7VBC5_PROMA,78
PADR_BACSU,182,RL36_CHLTR,45,RLUB_ECOLI,291,Q6MTQ5_MYCMS,93,L7N648_MYCTU,171,Q7VDX3_PROMA,551
PBPG_BACSU,691,RL18_CHLTR,123,RPIR_ECOLI,296,Q6MSW5_MYCMS,125,O53341_MYCTU,472,Q7VDC8_PROMA,250
PKSM_BACSU,4262,GLGB_CHLTR,738,RPOB_ECOLI,1342,Q6MU33_MYCMS,161,L0T6I4_MYCTU,244,Q7VEE6_PROMA,154
PUCB_BACSU,205,IF2_CHLTR,892,LYSD_ECOLI,165,Q6MTD0_MYCMS,73,Q79FA9_MYCTU,394,Q7VB24_PROMA,183
PTMCB_BACSU,478,KDSA_CHLTR,269,MDFA_ECOLI,410,Q6MUF9_MYCMS,280,O05574_MYCTU,110,Q7VCX7_PROMA,547
QCRB_BACSU,224,GATB_CHLTR,488,MALF_ECOLI,514,Q6MSK4_MYCMS,89,I6X9N4_MYCTU,104,Q7VE20_PROMA,242
RECG_BACSU,682,IF3_CHLTR,175,MLTA_ECOLI,365,Q6MSE8_MYCMS,98,I6X666_MYCTU,158,Q7VDS3_PROMA,502
RAPB_BACSU,377,LTUB_CHLTR,97,MNGR_ECOLI,240,Q6MUG7_MYCMS,376,L7N692_MYCTU,118,Q7VB53_PROMA,452
RF2_BACSU,366,G6PI_CHLTR,525,MOKC_ECOLI,69,Q6MSA4_MYCMS,324,Q6MWW9_MYCTU,1381,Q7VBJ5_PROMA,185
RIBR_BACSU,230,DPO3A_CHLTR,1237,NARI_ECOLI,225,Q6MU34_MYCMS,114,O53701_MYCTU,197,Q7VCE9_PROMA,334
MELC_BACSU,276,FOLD_CHLTR,287,NUOA_ECOLI,147,Q6MS00_MYCMS,271,O53491_MYCTU,74,Q7VCK8_PROMA,125
MNMG_BACSU,628,GLMM_CHLTR,458,NRFA_ECOLI,478,Q6MT40_MYCMS,230,O53731_MYCTU,256,Q7VD00_PROMA,100
MRNC_BACSU,143,G6PD_CHLTR,439,OMPL_ECOLI,230,Q6MUB5_MYCMS,238,V5QRX2_MYCTU,54,Q7VCL2_PROMA,592
MNTB_BACSU,250,GPMA_CHLTR,226,OPPB_ECOLI,306,Q6MT72_MYCMS,557,P96391_MYCTU,361,Q7V9P9_PROMA,269
PAIA_BACSU,172,DAPA_CHLTR,286,PAAE_ECOLI,356,Q6MS73_MYCMS,337,O33321_MYCTU,179,Q7VCE2_PROMA,383
PARC_BACSU,806,GREA_CHLTR,715,PAAB_ECOLI,95,Q6MUG0_MYCMS,102,P71815_MYCTU,485,Q7VCM9_PROMA,61
PNP_BACSU,705,IF1_CHLTR,73,PINE_ECOLI,184,Q6MTX0_MYCMS,155,O05573_MYCTU,218,Q7VAC6_PROMA,464
PRPE_BACSU,244,DNAA1_CHLTR,456,PHOP_ECOLI,223,Q6MT95_MYCMS,122,L7N6A4_MYCTU,205,Q7VBY2_PROMA,76
PRPC_BACSU,254,GLMS_CHLTR,606,PNTA_ECOLI,510,Q6MTP5_MYCMS,216,P95046_MYCTU,73,Q7VBB0_PROMA,249
PURS_BACSU,84,GYRB_CHLTR,804,PLIG_ECOLI,133,Q6MT19_MYCMS,172,O05780_MYCTU,145,Q7VBA2_PROMA,105
PTSBC_BACSU,461,OMPY_CHLTR,261,PRIA_ECOLI,732,Q6MTP1_MYCMS,336,I6X5Z8_MYCTU,219,Q7VAM8_PROMA,64
PTWCB_BACSU,452,RL14_CHLTR,122,PT1_ECOLI,575,Q6MU39_MYCMS,137,P96214_MYCTU,392,Q7VCP4_PROMA,166
RECF_BACSU,370,RL3_CHLTR,221,LFHA_ECOLI,579,Q6MRY2_MYCMS,78,I6Y9K2_MYCTU,306,Q7VA96_PROMA,271
LEP4_BACSU,248,RS2_CHLTR,282,MGLC_ECOLI,336,Q6MS24_MYCMS,308,O05293_MYCTU,304,Q7VBT6_PROMA,146
LEPV_BACSU,168,PNP_CHLTR,695,NANA_ECOLI,297,Q6MU66_MYCMS,279,O50464_MYCTU,262,Q7VDV2_PROMA,344
LCTP_BACSU,541,RNPA_CHLTR,120,NORR_ECOLI,504,Q6MTS0_MYCMS,226,I6WZS4_MYCTU,193,Q7VBU4_PROMA,240
LYTE_BACSU,334,SIGA_CHLTR,571,PHNC_ECOLI,262,Q6MUK1_MYCMS,344,O53298_MYCTU,412,Q7VCH0_PROMA,325
LRGA_BACSU,146,RECF_CHLTR,365,PHOL_ECOLI,346,Q6MUH8_MYCMS,149,L7N6A0_MYCTU,60,Q7V9R6_PROMA,98
MDH_BACSU,312,SAMHT_CHLTR,327,PURE_ECOLI,169,Q6MSQ3_MYCMS,336,P95115_MYCTU,181,Q7VDJ8_PROMA,239
MHQA_BACSU,316,PSD_CHLTR,301,PSTC_ECOLI,319,Q6MTB2_MYCMS,217,L7N6B3_MYCTU,383,Q7VD92_PROMA,186
MOXC_BACSU,442,PRIA_CHLTR,753,RCLC_ECOLI,197,Q6MSA3_MYCMS,242,O53925_MYCTU,300,Q7VD30_PROMA,510
NFRA2_BACSU,249,RL22_CHLTR,111,RATB_ECOLI,96,Q6MSJ3_MYCMS,192,O53370_MYCTU,590,Q7VBE4_PROMA,66
NTDC_BACSU,350,RS10_CHLTR,105,RIBD_ECOLI,367,Q6MTN8_MYCMS,356,I6X5G8_MYCTU,181,Q7VAY9_PROMA,347
OPUAC_BACSU,293,SSRP_CHLTR,151,RFAL_ECOLI,419,Q6MT80_MYCMS,263,P95188_MYCTU,362,Q7V9M4_PROMA,220
PCF_BACSU,169,RISA_CHLTR,199,RHSA_ECOLI,1377,Q6MT96_MYCMS,731,O33255_MYCTU,160,Q7VE99_PROMA,313
PFKA_BACSU,319,RSMA_CHLTR,277,RIDA_ECOLI,128,Q6MT88_MYCMS,557,O06805_MYCTU,103,Q7V9N4_PROMA,109
PGDS_BACSU,413,NQRB_CHLTR,503,RIHC_ECOLI,304,Q6MSE9_MYCMS,202,O06295_MYCTU,186,Q7VB44_PROMA,358
PGMB_BACSU,226,PMPB_CHLTR,1754,RL17_ECOLI,127,Q6MS55_MYCMS,166,V5QQS8_MYCTU,246,Q7V9Z6_PROMA,250
PKSG_BACSU,420,RPE_CHLTR,233,RL7_ECOLI,121,Q6MUB9_MYCMS,512,O53703_MYCTU,403,Q7VBH3_PROMA,144
PSIE_BACSU,138,DNLJ_CHLTR,663,RLMH_ECOLI,155,Q6MUH7_MYCMS,580,O06569_MYCTU,107,Q7VD59_PROMA,386
QUEC_BACSU,219,DEGPL_CHLTR,497,LIGB_ECOLI,560,Q6MSF8_MYCMS,74,I6Y8Y0_MYCTU,359,Q7VD45_PROMA,219
KCY_BACSU,224,DNAA2_CHLTR,455,LCFA_ECOLI,561,Q6MU02_MYCMS,104,I6X540_MYCTU,165,Q7VEC5_PROMA,365
LUTB_BACSU,479,HEM3_CHLTR,241,LPID_ECOLI,32,Q6MUG9_MYCMS,99,O05904_MYCTU,149,Q7VBQ1_PROMA,658
LMRA_BACSU,188,INCG_CHLTR,167,LPXT_ECOLI,237,Q6MSD5_MYCMS,297,O33186_MYCTU,74,Q7V9R9_PROMA,457
LRPB_BACSU,149,FOLB_CHLTR,124,MDTG_ECOLI,408,Q6MU08_MYCMS,227,L7N665_MYCTU,385,Q7VDZ5_PROMA,287
MEND_BACSU,580,GRPE_CHLTR,190,MCP2_ECOLI,553,Q6MS65_MYCMS,364,L7N670_MYCTU,346,Q7VA36_PROMA,119
MURA2_BACSU,429,GSA_CHLTR,422,MPPA_ECOLI,537,Q6MT63_MYCMS,309,I6X4S7_MYCTU,281,Q7VA15_PROMA,103
NATA_BACSU,246,DNAK_CHLTR,660,MOEB_ECOLI,249,Q6MSC2_MYCMS,704,O53897_MYCTU,181,Q7VBB6_PROMA,220
NADB_BACSU,531,FMT_CHLTR,316,NORW_ECOLI,377,Q6MT01_MYCMS,181,O50451_MYCTU,175,Q7VD57_PROMA,584
NDK_BACSU,149,HEM1_CHLTR,335,NUOCD_ECOLI,596,Q6MUC9_MYCMS,291,O53707_MYCTU,251,Q7VCZ0_PROMA,42
NTDA_BACSU,441,HEMH_CHLTR,314,OMPF_ECOLI,362,Q6MT98_MYCMS,643,I6Y1K7_MYCTU,330,Q7VCM0_PROMA,259
NUSB_BACSU,131,DAPF_CHLTR,275,PAT_ECOLI,459,Q6MSA7_MYCMS,557,O06611_MYCTU,104,Q7VB64_PROMA,985
ODP2_BACSU,442,ACCA_CHLTR,324,PITB_ECOLI,499,Q6MUJ3_MYCMS,557,P95197_MYCTU,419,Q7VC34_PROMA,201
OPUBB_BACSU,217,DCD_CHLTR,190,PGSA_ECOLI,182,Q6MS79_MYCMS,301,I6YDN6_MYCTU,372,Q7VCP0_PROMA,246
ISP1_BACSU,319,AROC_CHLTR,357,PIMT_ECOLI,208,Q6MSL4_MYCMS,253,P71780_MYCTU,132,Q7VE49_PROMA,144
KINC_BACSU,428,GYRA_CHLTR,836,PHOR_ECOLI,431,Q6MSR9_MYCMS,310,O06175_MYCTU,140,Q7VDK3_PROMA,291
MIAB_BACSU,509,DBH_CHLTR,100,POTF_ECOLI,370,Q6MU83_MYCMS,509,O53329_MYCTU,429,Q7VCG2_PROMA,79
MTRB_BACSU,75,FABG_CHLTR,248,PRPE_ECOLI,628,Q6MS19_MYCMS,1972,Q79FE3_MYCTU,239,Q7VD20_PROMA,453
MUTL_BACSU,627,FTSK_CHLTR,799,RCSA_ECOLI,207,Q6MTL5_MYCMS,205,P71813_MYCTU,241,Q7VBG2_PROMA,78
NARG_BACSU,1228,G3P_CHLTR,334,RHSE_ECOLI,682,Q6MS68_MYCMS,206,I6YE30_MYCTU,86,Q7VD54_PROMA,297
NRDI_BACSU,130,GCH1L_CHLTR,251,RISA_ECOLI,213,Q6MTS1_MYCMS,138,O53840_MYCTU,96,Q7VCF9_PROMA,112
PGCA_BACSU,581,AMPA_CHLTR,499,LEUO_ECOLI,314,Q6MTV2_MYCMS,229,O33254_MYCTU,278,Q7VC62_PROMA,217
PHRK_BACSU,40,BCCP_CHLTR,164,LPLT_ECOLI,397,Q6MUD3_MYCMS,149,O53399_MYCTU,251,Q7V9E9_PROMA,188
PROJ_BACSU,371,EFTS_CHLTR,282,MENB_ECOLI,285,Q6MSW3_MYCMS,127,P95204_MYCTU,130,Q7VB83_PROMA,73
LDC_BACSU,319,6PGL_CHLTR,256,MALM_ECOLI,306,Q6MSD8_MYCMS,190,P96837_MYCTU,289,Q7VD25_PROMA,74
LYTC_BACSU,496,DXR_CHLTR,379,MLTB_ECOLI,361,Q6MSV3_MYCMS,226,O07252_MYCTU,200,Q7TVA8_PROMA,438
MALR_BACSU,235,GATC_CHLTR,100,MHPC_ECOLI,288,Q6MTP9_MYCMS,99,O50380_MYCTU,264,Q7VEH8_PROMA,95
MAO4_BACSU,410,GP6R_CHLTR,263,MHPD_ECOLI,269,Q6MS15_MYCMS,481,I6YCF0_MYCTU,262,Q7VDW2_PROMA,390
MRPB_BACSU,143,END4_CHLTR,288,MUTL_ECOLI,615,Q6MTM8_MYCMS,50,P71890_MYCTU,221,Q7V9G8_PROMA,357
NATR_BACSU,233,FUMC_CHLTR,463,NAPG_ECOLI,231,Q6MU16_MYCMS,84,O06824_MYCTU,45,Q7TV95_PROMA,147
NHAX_BACSU,166,AROB_CHLTR,373,NFRB_ECOLI,745,Q6MTQ4_MYCMS,269,O53748_MYCTU,97,Q7VA18_PROMA,119
NORM_BACSU,452,DPO3B_CHLTR,416,OTSB_ECOLI,266,Q6MS60_MYCMS,96,O07406_MYCTU,449,Q7VA98_PROMA,30
O16G2_BACSU,561,RUVB_CHLTR,334,PDXI_ECOLI,286,Q6MSH2_MYCMS,557,Q6MWV6_MYCTU,439,Q7V9F3_PROMA,464
PLYC_BACSU,221,Y415_CHLTR,276,PHNO_ECOLI,144,Q6MTJ0_MYCMS,476,P71914_MYCTU,730,Q7VCV7_PROMA,158
3MGA_BACSU,303,UHPT_CHLTR,456,PHNF_ECOLI,241,Q6MTN6_MYCMS,557,I6YGV9_MYCTU,308,Q7VE29_PROMA,392
ADDB_BACSU,1166,RADA_CHLTR,454,PHNP_ECOLI,252,Q6MSQ7_MYCMS,132,P71947_MYCTU,479,Q7VC48_PROMA,168
ALDC_BACSU,255,RL19_CHLTR,121,PITA_ECOLI,499,Q6MS69_MYCMS,526,Q6MWX1_MYCTU,393,Q7VDU4_PROMA,197
HIS5_BACSU,212,Y616_CHLTR,429,PHSM_ECOLI,797,Q6MTM5_MYCMS,102,O06568_MYCTU,61,Q7VB20_PROMA,268
HFQ_BACSU,73,Y392_CHLTR,377,RL10_ECOLI,165,Q6MSA2_MYCMS,557,I6YAW3_MYCTU,337,Q7VE95_PROMA,219
HUTP_BACSU,148,YAJC_CHLTR,114,RL32_ECOLI,57,Q6MS76_MYCMS,468,O07754_MYCTU,147,Q7VB65_PROMA,353
IABF2_BACSU,495,Y666_CHLTR,83,KEFF_ECOLI,176,Q6MTY6_MYCMS,392,O06296_MYCTU,136,Q7VAB3_PROMA,54
MALK_BACSU,533,SYW_CHLTR,346,LGOD_ECOLI,340,Q6MT74_MYCMS,130,O53483_MYCTU,280,Q7VC28_PROMA,127
MOTB_BACSU,261,Y416_CHLTR,236,LPL_ECOLI,28,Q6MT73_MYCMS,303,P96878_MYCTU,764,Q7VBE2_PROMA,339
MOAC_BACSU,170,Y309_CHLTR,266,LPTB_ECOLI,241,Q6MSH7_MYCMS,557,P95075_MYCTU,218,G3XCS5_PROMA,431
MNTD_BACSU,295,SKPL_CHLTR,173,MBHT_ECOLI,372,Q6MTA6_MYCMS,145,L7N678_MYCTU,63,Q7VCX9_PROMA,60
MURQ_BACSU,304,VATI_CHLTR,649,MINC_ECOLI,231,Q6MT86_MYCMS,516,P95154_MYCTU,101,Q7VCB3_PROMA,841
AMY_BACSU,659,Y425_CHLTR,621,METB_ECOLI,386,Q6MS51_MYCMS,46,Q50732_MYCTU,1140,Q7VAW4_PROMA,367
GERM_BACSU,366,RS21_CHLTR,58,MURA_ECOLI,419,Q6MUM1_MYCMS,834,I6WZM9_MYCTU,135,Q7VDP9_PROMA,707
GLCP_BACSU,401,TAL_CHLTR,327,NARW_ECOLI,231,Q6MSB4_MYCMS,310,P96941_MYCTU,231,Q7VDG2_PROMA,74
GLNR_BACSU,135,THIO_CHLTR,102,OMPT_ECOLI,317,Q6MTU7_MYCMS,353,I6XU97_MYCTU,298,Q7VAF1_PROMA,39
HUTG_BACSU,319,RPOC_CHLTR,1396,PDEL_ECOLI,362,Q6MTP4_MYCMS,1482,O06592_MYCTU,136,Q7VDC3_PROMA,250
IMDH_BACSU,488,Y875_CHLTR,591,POTE_ECOLI,439,Q6MUF8_MYCMS,557,O69699_MYCTU,352,Q7VCG5_PROMA,78
IOLB_BACSU,271,Y696_CHLTR,392,PLSX_ECOLI,356,Q6MUK9_MYCMS,86,O53962_MYCTU,287,Q7VCC6_PROMA,88
MNTH_BACSU,425,SYP_CHLTR,581,AMO_ECOLI,757,Q6MTR5_MYCMS,285,P95098_MYCTU,490,Q7VE40_PROMA,294
MRPA_BACSU,801,TRXB_CHLTR,312,ARGD_ECOLI,406,Q6MT53_MYCMS,133,O06347_MYCTU,512,Q7VEI8_PROMA,358
MTLD_BACSU,373,Y858_CHLTR,601,ARCA_ECOLI,238,Q6MTG0_MYCMS,205,Q79FI8_MYCTU,987,Q7V9H0_PROMA,339
NASE_BACSU,106,YIDC_CHLTR,787,GLMS_ECOLI,609,Q6MSB8_MYCMS,676,P71754_MYCTU,185,Q7VCU2_PROMA,70
ACOB_BACSU,342,RS7_CHLTR,157,GLGB_ECOLI,728,Q6MRY0_MYCMS,161,O53661_MYCTU,204,Q7VCG7_PROMA,241
GUDD_BACSU,455,TRPB_CHLTR,392,GLPT_ECOLI,452,Q6MSE6_MYCMS,558,P96818_MYCTU,136,Q7VCW7_PROMA,93
GTAB_BACSU,292,Y386_CHLTR,289,GLPB_ECOLI,419,Q6MSI7_MYCMS,557,O86361_MYCTU,440,Q7VCD9_PROMA,297
HSLO_BACSU,291,Y579_CHLTR,439,GNSA_ECOLI,57,Q6MSJ6_MYCMS,782,I6Y4U9_MYCTU,335,Q7VBN4_PROMA,291
HRCA_BACSU,343,Y070_CHLTR,318,HCAC_ECOLI,106,Q6MTP0_MYCMS,298,P72040_MYCTU,194,Q7VD88_PROMA,438
HTRA_BACSU,449,Y035_CHLTR,257,INSD2_ECOLI,301,Q6MSV9_MYCMS,713,I6XWA9_MYCTU,242,Q7VBH6_PROMA,516
ILVB_BACSU,574,SYK_CHLTR,526,INSD8_ECOLI,218,Q6MTD2_MYCMS,988,I6WXK8_MYCTU,42,Q7VDS7_PROMA,85
IABF1_BACSU,500,TLC2_CHLTR,540,IDNK_ECOLI,187,Q6MTX4_MYCMS,651,O33365_MYCTU,116,Q7VAY7_PROMA,404
LGT_BACSU,269,TRPA_CHLTR,253,INSH9_ECOLI,326,Q6MSN7_MYCMS,130,O05854_MYCTU,407,Q7VA94_PROMA,395
LIPM_BACSU,278,Y446_CHLTR,183,INSN1_ECOLI,134,Q6MS58_MYCMS,400,I6Y1F0_MYCTU,475,Q7VAF9_PROMA,500
MURI1_BACSU,272,SYR_CHLTR,563,INSO1_ECOLI,141,Q6MSQ8_MYCMS,270,Q10838_MYCTU,179,Q7VAQ9_PROMA,98
MURG_BACSU,363,SYH_CHLTR,428,KBP_ECOLI,149,Q6MUL1_MYCMS,252,P71834_MYCTU,552,Q7VBT1_PROMA,263
MUTY_BACSU,369,Y041_CHLTR,270,LOLA_ECOLI,203,Q6MS21_MYCMS,104,O53921_MYCTU,218,Q7VBJ9_PROMA,564
4OT_BACSU,62,Y962_CHLTR,426,MEND_ECOLI,556,Q6MT27_MYCMS,329,O05876_MYCTU,169,Q7VCH4_PROMA,327
ALBE_BACSU,386,RL17_CHLTR,141,MALT_ECOLI,901,Q6MUG8_MYCMS,193,O53417_MYCTU,587,Q7VBA8_PROMA,77
HMP_BACSU,399,RL28_CHLTR,89,MENI_ECOLI,136,Q6MT02_MYCMS,295,O07241_MYCTU,220,Q7VC11_PROMA,104
KTRB_BACSU,445,RL35_CHLTR,64,MINE_ECOLI,88,Q6MUE4_MYCMS,205,O86348_MYCTU,292,Q7VCE1_PROMA,234
LEXA_BACSU,205,RS4_CHLTR,209,MSYB_ECOLI,124,Q6MT70_MYCMS,179,O53387_MYCTU,128,Q7VCE8_PROMA,338
MTNB_BACSU,209,SYT_CHLTR,635,NAGA_ECOLI,382,Q6MTK5_MYCMS,646,O33185_MYCTU,999,Q7VD98_PROMA,207
NASD_BACSU,805,SYL_CHLTR,819,NDPA_ECOLI,335,Q6MT34_MYCMS,132,P96239_MYCTU,258,Q7VAD0_PROMA,71
NARH_BACSU,487,RS8_CHLTR,133,LEP4_ECOLI,225,Q6MS52_MYCMS,44,I6XHH5_MYCTU,261,Q7VBX9_PROMA,354
GCH1_BACSU,190,PMPG_CHLTR,1013,LIPA_ECOLI,321,Q6MSE1_MYCMS,326,O07422_MYCTU,244,Q7VCV0_PROMA,60
GCH1L_BACSU,373,RS18_CHLTR,81,LACY_ECOLI,417,Q6MSZ0_MYCMS,750,P71757_MYCTU,417,Q7VE60_PROMA,774
GDND_BACSU,105,RECR_CHLTR,200,LPIV_ECOLI,32,Q6MTN5_MYCMS,156,I6Y8Y8_MYCTU,160,Q7VBD5_PROMA,64
GYRA_BACSU,821,RNH2_CHLTR,217,LTND_ECOLI,302,Q6MSZ6_MYCMS,770,O53751_MYCTU,264,Q7VAL2_PROMA,160
HFLX_BACSU,420,UBIX_CHLTR,192,LPLA_ECOLI,338,Q6MUA2_MYCMS,320,O07748_MYCTU,153,Q7VBU0_PROMA,54
HOLB_BACSU,329,RNC_CHLTR,231,LPXP_ECOLI,306,Q6MTI9_MYCMS,407,O53839_MYCTU,140,Q7VDN0_PROMA,62
ILVC_BACSU,342,SYV_CHLTR,939,MAA_ECOLI,183,Q6MUJ5_MYCMS,308,I6XF84_MYCTU,91,Q7VDX4_PROMA,331
IOLS_BACSU,310,TIG_CHLTR,442,MNGA_ECOLI,658,Q6MTM9_MYCMS,666,P96389_MYCTU,242,Q7VBN6_PROMA,116
